date,description,death_date
2024-04-03,"Em Roma, São Sisto I , papa, que, no tempo do imperador Adriano, foi o sexto sucessor de São Pedro na direcção da Igreja.",(† 128)
2024-04-03,"Em Constança, cidade da Cítia, na actual Roménia, os santos Cresto e Papo , mártires.",(† c. s. IV)
2024-04-03,"Em Tiro, na Fenícia, hoje no Líbano, Santo Ulpiano , mártir, que, ainda adolescente, durante a perseguição de Maximino Daïa César, foi encerrado com um cão e uma serpente num saco de coiro e consumou o martírio afogado no mar.",(† 306)
2024-04-03,"Em Nápoles, na Campânia, região da Itália, São João , bispo, que morreu na Noite Santa da Páscoa, quando celebrava os sagrados mistérios e, acompanhado pela multidão dos fiéis neófitos, foi sepultado na solenidade da Ressurreição do Senhor.",(† 432)
2024-04-03,"No mosteiro de Medíkion, na Bitínia, na actual Turquia, São Nicetas , hegúmeno, que, no tempo do imperador Leão o Arménio, suportou o cárcere e o exílio por defender as sagradas imagens.",(† 824)
2024-04-03,"Em Constantinopla, hoje Istambul, na Turquia, São José o Hinógrafo , presbítero e monge, que na perseguição desencadeada contra o culto das sagradas imagens, foi enviado a Roma para pedir a protecção da Sé Apostólica e, depois de ter suportado muitos tormentos, finalmente recebeu o encargo de guardar os objectos sagrados da igreja de Santa Sofia.",(† 886)
2024-04-03,"Em Chichester, na Inglaterra, São Ricardo , bispo, que, exilado pelo rei Henrique III e de novo restituído à sua sede, manifestou uma grande generosidade para com os pobres.",(† 1235)
2024-04-03,"Em Polízzi, na Sicília, região da Itália, São Gandolfo de Binasco Sáchi , presbítero da Ordem dos Menores, que se entregou a uma austera vida de solidão e iluminou as regiões limítrofes com a pregação da palavra de Deus.",(† c. 1260)
2024-04-03,"Em Penna, no Piceno, hoje nas Marcas, região da Itália, o Beato João , presbítero, um dos primeiros companheiros de São Francisco, que foi enviado para a Gália Narbonense, onde propagou a forma de vida evangélica.",(† 1275)
2024-04-03,"Em Lencastre, na Inglaterra, os beatos Roberto Middleton , da Companhia de Jesus, e Turstão Hunt , presbíteros e mártires: o segundo foi preso quando tentava libertar o primeiro durante uma tranferência de prisioneios; condenados ambos à morte, no reinado de Isabel I, por causa do seu sacerdócio, mereceram, através dos tormentos, ser glorificados à direita de Cristo.",(† 1601)
2024-04-03,"Em Údine, no Véneto, região da Itália, São Luís Scrosóppi , presbítero da Congregação do Oratório, que fundou a Congregação das Irmãs da Divina Providência, para formar as jovens no espírito cristão.",(† 1884)
2024-04-03,"Em Guadalajara, região de Jalisco, no México, os beatos Ezequiel (José Luciano) Huerta Gutiérrez e Salvador (José) Huerta Gutiérrez , pais de família e mártires.",(† 1927)
2024-04-03,"Em Mancha Real, perto de Jaén, na Espanha, o Beato João de Jesus e Maria (João Otazua y Madariaga), presbítero da Ordem da Santíssima Trindade e mártir, que, durante a perseguição religiosa, com o seu martírio seguiu os passos de Cristo.",(† 1937)
2024-04-03,"Perto de Cracóvia, na Polónia, no campo de concentração de Auschwitz, o Beato Pedro Eduardo Dankowski , presbítero e mártir, que, durante a ocupação militar da sua pátria por um regime militar estrangeiro, foi encarcerado por causa da fé cristã e através dos tormentos consumou o martírio.",(† 1942)
2024-04-04,"Santo Isidoro , bispo e doutor da Igreja, que foi discípulo de seu irmão São Leandro e lhe sucedeu na sede episcopal de Sevilha, na Hispânia Bética. Escreveu muitas obras de grande erudição, reuniu e dirigiu vários concílios e trabalhou com exímia sabedoria e zelo pela fé católica e pela observância da disciplina eclesiástica.",(† 636)
2024-04-04,"Em Tessalónica, na Macedónia, actualmente na Grécia, os santos mártires Agatópodo , diácono, e Teódulo , leitor, que, pela sua confissão da fé cristã, sob o regime do imperador Maximiano, por ordem do prefeito Faustino foram lançados ao mar com uma pedra atada ao pescoço.",(† s. IV in.)
2024-04-04,"Em Milão, na Ligúria, hoje na Lombardia, região da Itália, o sepultamento de Santo Ambrósio , bispo, que no dia de Sábado Santo foi ao encontro de Cristo triunfante. A sua memória celebra-se a sete de Dezembro, dia da sua ordenação.",(† 397)
2024-04-04,"Em Constantinopla, hoje Istambul, na Turquia, São Platão , hegúmeno, que combateu durante vários anos os opositores ao culto das sagradas imagens e com seu sobrinho São Teodósio Studita instituiu o célebre mosteiro de Stúdion.",(† 814)
2024-04-04,"Em Poitiers, na Aquitânia, na actual França, São Pedro , bispo, que favoreceu os inícios da Ordem de Fontevralt e, injustamente removido da sua sede, morreu exilado em Chauvigny.",(† 1115)
2024-04-04,"Em Scícli, na Sicília, região da Itália, São Guilherme Cuffitélli , eremita, que, abandonando a paixão pela caça, passou cinquenta e sete anos na solidão e na pobreza.",(† 1411)
2024-04-04,"Em Palermo, na Sicília, região da Itália, São Bento Massarári , chamado o Negro por causa da cor da pele, que foi eremita e depois religioso na Ordem dos Frades Menores, sempre humilde em todas as circunstâncias e cheio de confiança na divina providência.",(† 1589)
2024-04-04,"Em Catânia, na Sicília, região da Itália, o Beato José Bento Dusmet , bispo, da Ordem de São Bento, que promoveu diligentemente o culto divino, a instrução cristã do povo e o zelo do clero, e na epidemia da peste prestou grande auxílio aos enfermos.",(† 1894)
2024-04-04,"Em Aljustrel, lugar de Fátima, em Portugal, São Francisco Marto , que, ainda criança, consumido rapidamente pela enfermidade, manifestou admirável suavidade de comportamento, perseverança na adversidade e na fé e assiduidade à oração.",(† 1919)
2024-04-04,"Em Réggio Calábria, na Itália, São Caetano Catanoso , presbítero, que fundou a Congregação das Irmãs Verónicas da Santa Face para assistência dos pobres e dos marginados.",(† 1953)
2024-04-05,"São Vicente Ferrer , presítero da Ordem dos Pregadores, natural da Espanha, que percorreu incessantemente as cidades e caminhos do Ocidente, sempre solícito pela paz e unidade da Igreja, pregando a muitos povos o Evangelho da penitência e da vinda do Senhor, até que, em Vannes, na Bretanha, região da França, entregou o espírito a Deus.",(† 1419)
2024-04-05,"Em Tessalónica, na Macedónia, actualmente na Grécia, Santa Irene , virgem e mártir, que, desobedecendo ao edito de Diocleciano, ocultou os Livros sagrados e por esse motivo foi conduzida ao prostíbulo público e queimada por ordem do prefeito Dulcécio, o mesmo que tinha martirizado as suas irmãs Ágape e Quiónia.",(† 304)
2024-04-05,"Em Selêucia, na Pérsia, no território do actual Iraque, Santa Ferbuta , viúva, irmã de São Simeão, bispo, a qual, juntamente com a sua serva, sofreu o martírio no reinado de Sapor II.",(† c. 342)
2024-04-05,"Também em Selêucia, na antiga Pérsia, a comemoração de cento e onze homens e nove mulheres , mártires, que, reunidos de vários lugares nas cidades régias da Pérsia, por recusarem firmemente negar a Cristo e adorar o fogo, foram queimadas por ordem do mesmo rei.",(† 344)
2024-04-05,"Em Régia, na Mauritânia, no território da actual Argélia, a paixão dos santos mártires que, na perseguição do rei ariano Genserico, foram massacrados na igreja num dia da Páscoa; entre eles estava o leitor, que foi atravessado por uma flecha na garganta quando cantava do púlpito o «Aleluia».",(† s. V)
2024-04-05,"No mosteiro de Grande-Sauve, na Aquitânia, actualmente na França, São Geraldo , abade, que pertencia ao mosteiro de Corbie quando foi eleito abade de Laon e, depois de santas peregrinações, se retirou na densa floresta.",(† 1095)
2024-04-05,"Em Montecorvino, na Apúlia, região da Itália, Santo Alberto , bispo, que consagrou toda a sua vida à oração contínua a Deus e à solicitude pelo bem comum dos pobres.",(† 1127)
2024-04-05,"Em Fosses, no Brabante, hoje na França, Santa Juliana , virgem da Ordem de Santo Agostinho, que tinha sido prioresa do mosteiro de Mont-Cornillon, em Liège e, fortalecida pelo dom do conselho divino e humano, promoveu a solenidade do Corpo de Cristo e viveu como reclusa.",(† 1258)
2024-04-05,"Em Palma, na ilha de Maiorca, na Espanha, Santa Catarina Tomás , virgem, que, entrando na Ordem das Canonisas Regrantes de Santo Agostinho, foi insigne no desprezo de si mesma e na abnegação da sua vontade.",(† 1574)
2024-04-05,"Em Kaufbeuren, junto ao rio Wertach, na Baviera, região da Alemanha, Santa Maria Crescência Höss , virgem da Ordem Terceira de São Francisco, que procurou comunicar aos outros o fogo do Espírito Santo que nela ardia.",(† 1744)
2024-04-05,"Em São Paulo, no Brasil, o Beato Mariano da Mata Aparício , presbítero da Ordem de Santo Agostinho.",(† 1983)
2024-04-06,"Em Sírmium, na Panónia, hoje Sremska Mitrovica, na Sérvia, a paixão de Santo Ireneu , bispo e mártir, que, no tempo do imperador Maximiano e do governador Probo, foi cruelmente atormentado, depois submetido a vários suplícios no cárcere durante vários dias, e finalmente decapitado.",(† s. IV)
2024-04-06,"Em Constantinopla, hoje Istambul, na Turquia, Santo Eutíquio , bispo, que presidiu ao Concílio de Constantinopla II, onde defendeu tenazmente a recta fé e, depois de suportar um longo exílio, morreu professando a fé na ressurreição da carne.",(† 582)
2024-04-06,"Em Roma, Santa Gala , filha do cônsul Símaco, que, depois da morte do esposo se consagrou durante muitos anos à oração, à esmola, aos jejuns e a outras obras santas junto à igreja de São Pedro. São Gregório Magno descreveu a sua morte gloriosa.",(† s. VI)
2024-04-06,"Em Troyes, cidade da Nêustria, na actual França, São Vinebaldo , abade do mosteiro de São Lopo, célebre pela sua austeridade.",(† c. 620)
2024-04-06,"Também em Troyes, São Prudêncio , bispo, que compôs um compêndio do Saltério para os itinerantes, coligiu um florilégio de preceitos para os candidatos ao sacerdócio tomados da Escritura e renovou a observância dos mosteiros.",(† 861)
2024-04-06,"Em Velehrad, na Morávia, actualmente na Chéquia, o dia natal de São Metódio , bispo, cuja memória se celebra com a de seu irmão Cirilo no dia 14 de Fevereiro.",(† 885)
2024-04-06,"No mosteiro de São Galo, na Suábia, hoje na Suíça, o beato Notkero o Gago , monge, que passou quase toda a sua vida neste cenóbio, onde compôs numerosas sequências; era débil do corpo mas não da mente, gago da língua mas não da inteligência, sólido nas realidades divinas, paciente nas adversidades, afável com todos, assíduo na oração, na leitura, na meditação e na escritura literária.",(† 912)
2024-04-06,"No mosteiro de Santo Elias, no monte Aulina, próximo de Pálmi, na Calábria, região da Itália, São Filareto , monge, insigne pela sua vida de oração.",(† 1076)
2024-04-06,"Na ilha de Eskill, perto de Roeskilde, na Dinamarca, São Guilherme , abade, que, chamado do cenóbio dos Cónegos Regrantes de Paris à Dinamarca, restaurou a observância regular, superando grandes dificuldades e obstáculos, e partiu desta vida terrena ao amanhecer o domingo da Páscoa.",(† 1203)
2024-04-06,"Em Milão, na Lombardia, região da Itália, a paixão de São Pedro de Verona , presbítero da Ordem dos Pregadores e mártir, que, sendo filho de pais sequazes do maniqueísmo, abraçou ainda criança a fé católica e na adolescência recebeu o hábito das mãos do próprio São Domingos; aplicou toda a sua energia no combate às heresias, até que, ao dirigir-se para Como, foi assassinado pelos seus inimigos, proclamando até ao último suspiro o símbolo da fé.",(† 1252)
2024-04-06,"No mosteiro de Santa Maria, no Sacro Monte, junto de Varese, também na Lombardia, a beata Catarina de Pallanza , virgem, que, juntamente com algumas companheiras, levou vida eremítica segundo a regra de Santo Agostinho.",(† 1478)
2024-04-06,"Em Vinh Tri, cidade do Tonquim, no actual Vietnam, São Paulo Lê Bao Tin h, presbítero e mártir, que, ainda clérigo, esteve preso no cárcere muito tempo por causa da sua fé e, elevado ao sacerdócio, foi reitor do seminário; compôs um livro de homilias e um compêndio de doutrina cristã; finalmente, levado de novo a tribunal, foi condenado à morte no tempo do imperador Tu Duc.",(† 1857)
2024-04-06,"Em Verona, na Itália, o Beato Zeferino Agostíni , presbítero, que se dedicou ao ministério da pregação, da catequese e da educação cristã, e promoveu obras de todo o género em favor da juventude, dos pobres e dos enfermos, para as quais fundou a Congregação das Ursulinas Filhas de Maria Imaculada.",(† 1896)
2024-04-06,"Em Turim, na Itália, o Beato Miguel Rua , presbítero, discípulo de São João Bosco, insigne propagador da Sociedade Salesiana.",(† 1910)
2024-04-06,"Em Fióbbio di Albino, localidade próxima de Bérgamo, na Itália, a Beata Petrina Morosíni , virgem e mártir, que, aos vinte e seis anos, quando vinha da oficina onde trabalhava de regresso a sua casa, foi atacada por um jovem e morreu ferida de morte, ao defender a sua virgindade consagrada a Deus.",(† 1957)
2024-04-07,"Memória de São João Baptista de la Salle , presbítero, que em Ruão, na Normandia, região da França, se dedicou com grande diligência à formação humana e cristã das crianças, principalmente das mais pobres, fundando para isso a Congregação dos Irmãos das Escolas Cristãs, pela qual suportou muitas tribulações, tornando-se grande benemérito do povo de Deus.",(† 1719)
2024-04-07,"Comemoração de Santo Hegesipo , que viveu em Roma no tempo dos papas Aniceto e Eleutério e escreveu em linguagem simples a história da Igreja, desde a Paixão do Senhor até ao seu tempo.",(† c. 180)
2024-04-07,"Em Alexandria, no Egipto, São Pelúsio , presbítero e mártir.",(† d. inc.)
